cycle_index,Capacity,IR,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,RUL_cycles,cell_id,EoL,base_battery,profile_type
233,1.4099205846085463,,25.248178990518863,0.1615046788487689,,0.7657641291272488,85,B0005_A00,False,B0005,Aggressive
234,1.4080793112636818,,33.36737907024312,1.9807606444348105,,0.7642711598268496,84,B0005_A00,False,B0005,Aggressive
235,1.4057397111398844,,24.840716349958743,0.0949443428319066,,0.7628342780241651,83,B0005_A00,False,B0005,Aggressive
236,1.4019578743330334,,32.46730464111063,1.8135054732119131,,0.7610294005195136,82,B0005_A00,False,B0005,Aggressive
237,1.3987409957748964,,25.8242161043467,0.3326693250916824,,0.7586365679788242,81,B0005_A00,False,B0005,Aggressive
238,1.3966733000024956,,31.43371519138328,1.572560226658133,,0.7569229012337323,80,B0005_A00,False,B0005,Aggressive
239,1.3917262645286046,,26.89325836758678,0.5799167332594426,,0.7568801935517794,79,B0005_A00,False,B0005,Aggressive
240,1.3874238021868166,,30.313845718471725,1.3357514795917218,,0.7550064821833604,78,B0005_A00,False,B0005,Aggressive
241,1.3810538254785611,,27.83599612560941,0.8115856221178247,,0.752368369013813,77,B0005_A00,False,B0005,Aggressive
242,1.377020186806622,,29.051024789882792,1.08938826349721,,0.7512563682650476,76,B0005_A00,False,B0005,Aggressive
243,1.377560981760268,,28.86073536898364,1.0611006960128522,,0.7502014027722965,75,B0005_A00,False,B0005,Aggressive
244,1.3741549262240076,,28.00678534487327,0.8528073512863303,,0.7493342541515466,74,B0005_A00,False,B0005,Aggressive
245,1.3710493820916765,,29.935977824815343,1.2920467916559637,,0.7480360138536652,73,B0005_A00,False,B0005,Aggressive
246,1.3708027626201291,,26.89637649083904,0.6090237440539846,,0.747797419095734,72,B0005_A00,False,B0005,Aggressive
247,1.367974728436024,,31.142234628867328,1.5230521710897942,,0.7484433801385656,71,B0005_A00,False,B0005,Aggressive
248,1.3677438435715106,,25.7888025532903,0.3699575562080385,,0.7464657899594088,70,B0005_A00,False,B0005,Aggressive
249,1.366939660115674,,32.065338931954344,1.7755820494868972,,0.7441531753089855,69,B0005_A00,False,B0005,Aggressive
250,1.371856421277064,,24.620845678743,0.1477438256667384,,0.7460936165605069,68,B0005_A00,False,B0005,Aggressive
251,1.3799121298884225,,33.715829281262366,2.0103922683928426,,0.7490880163563896,67,B0005_A00,False,B0005,Aggressive
252,1.3824070474087622,,25.39571417543304,0.1213259549586715,,0.7529115962164354,66,B0005_A00,False,B0005,Aggressive
253,1.3894118647548692,,32.783716877371006,1.7931704733972038,,0.7553108450554666,65,B0005_A00,False,B0005,Aggressive
254,1.3786916664288806,,26.273523759213617,0.3556936561589396,,0.7507254218092684,64,B0005_A00,False,B0005,Aggressive
255,1.368769578202117,,31.62726584354477,1.540206275703266,,0.7457580681202165,63,B0005_A00,False,B0005,Aggressive
256,1.365773671261588,,27.21479554456398,0.5977072957976161,,0.7440282955041843,62,B0005_A00,False,B0005,Aggressive
257,1.365502585035539,,30.278457952647127,1.302100039572078,,0.7412954989471847,61,B0005_A00,False,B0005,Aggressive
258,1.3594106540826945,,27.913541390757818,0.83419820600331,,0.7390833865591817,60,B0005_A00,False,B0005,Aggressive
259,1.3544205492800536,,29.064895792399035,1.045536065772708,,0.7382980299984818,59,B0005_A00,False,B0005,Aggressive
260,1.35236254905504,,29.469980506531357,1.0531843483078824,,0.7386854850364846,58,B0005_A00,False,B0005,Aggressive
261,1.3527159345609867,,28.420387299455964,0.8056278523438382,,0.7381462057494342,57,B0005_A00,False,B0005,Aggressive
262,1.3497132695331002,,30.760442972573003,1.3152839244488272,,0.7388467772733242,56,B0005_A00,False,B0005,Aggressive
263,1.3465647357257011,,27.20435031015291,0.5780082811489242,,0.7375392637410353,55,B0005_A00,False,B0005,Aggressive
264,1.34760121883733,,31.453248646294735,1.5538852308602842,,0.7353216380583474,54,B0005_A00,False,B0005,Aggressive
265,1.3475916403546713,,25.735509306872807,0.3230483586907661,,0.7334130459998041,53,B0005_A00,False,B0005,Aggressive
266,1.3445727022304317,,32.28585999893908,1.7900624902903834,,0.7318530230123426,52,B0005_A00,False,B0005,Aggressive
267,1.3410011216707989,,24.340280698992174,0.0831257602481908,,0.7305146868544433,51,B0005_A00,False,B0005,Aggressive
268,1.338521926355251,,33.31563398803393,1.9709720343106776,,0.7290611253883031,50,B0005_A00,False,B0005,Aggressive
269,1.342605489913808,,24.839627852841897,0.130613174944144,,0.7284773865521545,49,B0005_A00,False,B0005,Aggressive
270,1.3422098420570798,,32.42084570664568,1.7318090375954522,,0.7290601503546862,48,B0005_A00,False,B0005,Aggressive
271,1.340447042441825,,26.062791242669277,0.3698183790883503,,0.7276284271250412,47,B0005_A00,False,B0005,Aggressive
272,1.3365503791595446,,31.19978358394654,1.4926309725207636,,0.7259051716721259,46,B0005_A00,False,B0005,Aggressive
273,1.333169956989265,,26.989112717487565,0.6122424348422224,,0.7249899127660445,45,B0005_A00,False,B0005,Aggressive
274,1.3308830736005306,,29.767243804176356,1.2587827603275017,,0.7228642037107242,44,B0005_A00,False,B0005,Aggressive
275,1.327548406073345,,27.807785186791424,0.8694067507006848,,0.7206225598618549,43,B0005_A00,False,B0005,Aggressive
276,1.3209429131238586,,28.443774012324457,1.0279424358946463,,0.7199330511291298,42,B0005_A00,False,B0005,Aggressive
277,1.320690982536987,,28.914187907991693,1.1130937636554332,,0.7194405868028708,41,B0005_A00,False,B0005,Aggressive
278,1.318321696808482,,27.601441776070423,0.8049412418955475,,0.7185379134858358,40,B0005_A00,False,B0005,Aggressive
279,1.322091066926259,,30.426136775237936,1.3556532022641192,,0.7185468710016272,39,B0005_A00,False,B0005,Aggressive
280,1.3225211735761473,,27.36405598112177,0.5436274097759546,,0.7179629228158598,38,B0005_A00,False,B0005,Aggressive
281,1.3217275235892043,,31.78934525503256,1.591441756305542,,0.7179906753665876,37,B0005_A00,False,B0005,Aggressive
282,1.324148753044958,,25.546728333859043,0.3210031395272407,,0.719108494429294,36,B0005_A00,False,B0005,Aggressive
283,1.3262214584271694,,32.33613518915555,1.8398648082112263,,0.720763768298251,35,B0005_A00,False,B0005,Aggressive
284,1.3426748518287497,,24.51537721352391,0.0861657738736679,,0.7307418688868714,34,B0005_A00,False,B0005,Aggressive
285,1.3611848583876067,,33.145463647298186,1.97306813213184,,0.7402838135821433,33,B0005_A00,False,B0005,Aggressive
286,1.3515224564027537,,25.039997464571197,0.1881455433736175,,0.7342953224090744,32,B0005_A00,False,B0005,Aggressive
287,1.3400394339822554,,32.16993216356409,1.7154589309874495,,0.7280474889322971,31,B0005_A00,False,B0005,Aggressive
288,1.333149599118504,,26.045311705549647,0.4236076177231301,,0.7251255433304917,30,B0005_A00,False,B0005,Aggressive
289,1.3276706241111735,,30.780991511159343,1.4718870129302544,,0.7226787367918711,29,B0005_A00,False,B0005,Aggressive
290,1.3265960702370052,,27.02579807005227,0.6572141206266445,,0.7214519101000183,28,B0005_A00,False,B0005,Aggressive
291,1.3260889747921896,,29.68343595670833,1.2446777874569368,,0.7201993458307838,27,B0005_A00,False,B0005,Aggressive
292,1.3233617857941988,,28.133863194924285,0.9054314082118504,,0.71926303844049,26,B0005_A00,False,B0005,Aggressive
293,1.3209923342132404,,28.561838139968177,1.0086889390112015,,0.7170638945996678,25,B0005_A00,False,B0005,Aggressive
294,1.3164450440093427,,29.272031899879984,1.142637041389169,,0.7150173767328372,24,B0005_A00,False,B0005,Aggressive
295,1.3163751446421064,,27.433958866100543,0.7523617018589794,,0.7148576164197505,23,B0005_A00,False,B0005,Aggressive
296,1.3165804552938225,,30.296819983949263,1.3685601697710073,,0.7139752608242735,22,B0005_A00,False,B0005,Aggressive
297,1.3126369209191338,,26.226251530125012,0.5051305241771017,,0.7132506458073662,21,B0005_A00,False,B0005,Aggressive
298,1.3064138500155835,,31.43946829372738,1.6188525901311277,,0.7113693393164939,20,B0005_A00,False,B0005,Aggressive
299,1.3021139772359474,,25.045324376817252,0.2730874146952766,,0.7109910894592559,19,B0005_A00,False,B0005,Aggressive
300,1.2991659170873815,,32.70356837909618,1.8690389003120085,,0.7098223968998582,18,B0005_A00,False,B0005,Aggressive
301,1.3019497375468263,,24.01840081369437,0.0346178710446709,,0.7097569978779226,17,B0005_A00,False,B0005,Aggressive
302,1.305029824045833,,33.058385044847796,1.9265758669929187,,0.7104804525933655,16,B0005_A00,False,B0005,Aggressive
303,1.3039690185473394,,24.92866346772123,0.2089924891809371,,0.70993068014078,15,B0005_A00,False,B0005,Aggressive
304,1.302724334739345,,31.872580383215993,1.684705254191568,,0.709334368827054,14,B0005_A00,False,B0005,Aggressive
305,1.3002937816356377,,26.058740248583504,0.4552378631139859,,0.707267885852353,13,B0005_A00,False,B0005,Aggressive
306,1.2981437331207435,,30.825646633606873,1.4511069108304515,,0.7059213844850963,12,B0005_A00,False,B0005,Aggressive
307,1.2997944712325111,,27.226677423982647,0.6896244917265154,,0.7062545525874248,11,B0005_A00,False,B0005,Aggressive
308,1.297673423656605,,30.39735227836253,1.956946318513572,,0.7062083161127404,10,B0005_A00,False,B0005,Aggressive
309,1.296754489253652,,29.343253873645736,1.93734760619302,,0.7054367367525132,9,B0005_A00,False,B0005,Aggressive
310,1.2932689550867893,,28.539968574590908,0.9525526705501114,,0.703129453396348,8,B0005_A00,False,B0005,Aggressive
311,1.2915955306863638,,29.461915073376225,1.163772203889088,,0.7016416382252101,7,B0005_A00,False,B0005,Aggressive
312,1.2893216787185144,,27.301440386984037,0.7215052296926319,,0.7005562376441687,6,B0005_A00,False,B0005,Aggressive
313,1.2876783725561427,,30.5894470544169,1.4048322333636454,,0.7005258280829555,5,B0005_A00,False,B0005,Aggressive
314,1.2990547255037754,,26.165881666973753,0.4652449937400266,,0.7062418397846953,4,B0005_A00,False,B0005,Aggressive
315,1.3116293581918892,,31.9573403662605,1.6539366435306826,,0.7125444366478314,3,B0005_A00,False,B0005,Aggressive
316,1.3166485948424185,,25.675101016363374,0.2373773838442298,,0.7177966785173564,2,B0005_A00,False,B0005,Aggressive
317,1.3242813497452803,,33.221687472371336,1.8936843192145545,,0.7232074789464039,1,B0005_A00,False,B0005,Aggressive
318,1.3349251771406434,,23.311079199783077,0.0022384757183922,,0.7280739679851546,0,B0005_A00,True,B0005,Aggressive
0,1.8614486722595336,,24.63810939550859,0.003117866562933,,1.0139358718459184,343,B0005_N01,False,B0005,Normal
1,1.8558103160194743,,32.68688930801062,1.9820082456962704,,1.011319223752085,342,B0005_N01,False,B0005,Normal
2,1.8509645808491897,,25.367122147246977,0.0734950714981552,,1.0086632241767255,341,B0005_N01,False,B0005,Normal
3,1.8463208953484025,,32.494081019075104,1.9084932548998896,,1.0062619110389006,340,B0005_N01,False,B0005,Normal
4,1.841149991131005,,25.69785521822699,0.1438689262534729,,1.003174074054499,339,B0005_N01,False,B0005,Normal
5,1.836369855011872,,32.08690615278805,1.8383468462630328,,1.0005985330264435,338,B0005_N01,False,B0005,Normal
6,1.8349143557100152,,25.86937032952947,0.2130783246088638,,1.0003074757530837,337,B0005_N01,False,B0005,Normal
7,1.8344688132383464,,31.76367337020572,1.7660291450189407,,1.000277449133335,336,B0005_N01,False,B0005,Normal
8,1.8347240312296047,,25.9044976013296,0.283505644589941,,0.9999731899774256,335,B0005_N01,False,B0005,Normal
9,1.8340605852919587,,31.32831273344054,1.6957425692812285,,0.9998240944518352,334,B0005_N01,False,B0005,Normal
10,1.8346954999006464,,26.16345663034259,0.3514263951957928,,1.0000635610620905,333,B0005_N01,False,B0005,Normal
11,1.8338840649339068,,30.986577829989212,1.623166998265336,,1.0004379350880397,332,B0005_N01,False,B0005,Normal
12,1.8356680806355783,,26.468598060041217,0.4197865619880627,,1.0001635593053984,331,B0005_N01,False,B0005,Normal
13,1.8352184961750364,,30.81231509666475,1.552939585172723,,1.0002239960282129,330,B0005_N01,False,B0005,Normal
14,1.8322952992750927,,26.939936303051866,0.4887924808853302,,0.9982563639138752,329,B0005_N01,False,B0005,Normal
15,1.8273511653771524,,30.577549035761084,1.4826146037425487,,0.9957782962560032,328,B0005_N01,False,B0005,Normal
16,1.8259301752582409,,27.11313961595994,0.5640480158869242,,0.9948131321031718,327,B0005_N01,False,B0005,Normal
17,1.8261954502097504,,30.26679439408266,1.4146665497086932,,0.994358879324714,326,B0005_N01,False,B0005,Normal
18,1.8264062187746395,,27.33825344126017,0.6310235539057203,,0.9942523547705868,325,B0005_N01,False,B0005,Normal
19,1.8258728761953449,,29.89972967412236,1.340335469655946,,0.994229694215855,324,B0005_N01,False,B0005,Normal
20,1.8255242624448416,,27.468918134744992,0.704262637197643,,0.9939873836360466,323,B0005_N01,False,B0005,Normal
21,1.825919753118889,,29.508717190077498,1.2720344606618157,,0.9941455557386778,322,B0005_N01,False,B0005,Normal
22,1.824859441269759,,27.78831398343467,0.7723258078955747,,0.9931391527359734,321,B0005_N01,False,B0005,Normal
23,1.8210824501820089,,25.089800105877877,-0.0016249706553028,,0.991136652783994,320,B0005_N01,False,B0005,Normal
24,1.818388223330544,,29.401039257995222,1.165507629851307,,0.989117208158039,319,B0005_N01,False,B0005,Normal
25,1.8161200116162337,,28.334167303827783,0.8773969817435727,,0.9882376995675072,318,B0005_N01,False,B0005,Normal
26,1.816034800270547,,29.077979807046535,1.0971134742399318,,0.9881552665151988,317,B0005_N01,False,B0005,Normal
27,1.8160442433526116,,28.368719887358015,0.9505164906491612,,0.9880401962203672,316,B0005_N01,False,B0005,Normal
28,1.815181712313167,,28.53690250244761,1.0258361953225554,,0.9879768268412624,315,B0005_N01,False,B0005,Normal
29,1.811673855398771,,28.569525212401206,1.017828563195705,,0.98653993057468,314,B0005_N01,False,B0005,Normal
30,1.8068218872755104,,28.310973921548875,0.954969722842138,,0.9834380586718848,313,B0005_N01,False,B0005,Normal
31,1.803284609064994,,28.736262766459287,1.091252380788171,,0.9816848462475484,312,B0005_N01,False,B0005,Normal
32,1.8023718474547616,,27.935062457110803,0.8849274397855743,,0.9812109239656548,311,B0005_N01,False,B0005,Normal
33,1.801917460797282,,28.965067307949745,1.1571397235375684,,0.9814877196820184,310,B0005_N01,False,B0005,Normal
34,1.8019010413272436,,27.72244824554249,0.8134096103186951,,0.981707483066379,309,B0005_N01,False,B0005,Normal
35,1.8027340514491803,,29.216805189692636,1.2295451090697629,,0.98207126140116,308,B0005_N01,False,B0005,Normal
36,1.8032569099959537,,27.464746286260716,0.7443417089051423,,0.982049884380872,307,B0005_N01,False,B0005,Normal
37,1.8037005134276272,,29.468619836356694,1.3051719125273895,,0.9821651806326156,306,B0005_N01,False,B0005,Normal
38,1.8036621104310713,,27.13996051648385,0.6775082505024291,,0.9821645530463764,305,B0005_N01,False,B0005,Normal
39,1.8100988722661289,,29.81256325517279,1.3739170908809508,,0.9858833300750148,304,B0005_N01,False,B0005,Normal
40,1.8321767890172536,,27.31140487869152,0.6039930506723594,,0.9815027952608048,303,B0005_N01,False,B0005,Normal
41,1.8482628902858351,,30.522028948215787,1.4420544247022629,,0.9822708744571874,302,B0005_N01,False,B0005,Normal
42,1.848553238535712,,27.463812185865834,0.5343092665837419,,0.9784629788855932,301,B0005_N01,False,B0005,Normal
43,1.8473056264869792,,30.89565099994186,1.5130806988285088,,0.9738275893938494,300,B0005_N01,False,B0005,Normal
44,1.8410889143549627,,26.91446330642316,0.4672406810430237,,0.9693550289154717,299,B0005_N01,False,B0005,Normal
45,1.8356610117321128,,30.81991203131596,1.5869081587110945,,0.972696669997556,298,B0005_N01,False,B0005,Normal
46,1.829966315800024,,26.291493570430248,0.3965418312712434,,0.9688763948338366,297,B0005_N01,False,B0005,Normal
47,1.8257098001432843,,30.745510593943223,1.6549457496198614,,0.9643279084779596,296,B0005_N01,False,B0005,Normal
48,1.8244459246502327,,25.75412966908312,0.3249965394449608,,0.9637069073493886,295,B0005_N01,False,B0005,Normal
49,1.823454759999373,,30.95887445859237,1.7240641641331451,,0.9671468420688089,294,B0005_N01,False,B0005,Normal
50,1.8239137501679823,,25.611335898174517,0.2535890737786155,,0.9647709258337018,293,B0005_N01,False,B0005,Normal
51,1.823474213038768,,31.1403829722623,1.7958597172355195,,0.963988052008961,292,B0005_N01,False,B0005,Normal
52,1.8181580093508576,,25.263907567727863,0.183717263005603,,0.9593872773345984,291,B0005_N01,False,B0005,Normal
53,1.81307983614077,,31.2565666905602,1.8647703716832775,,0.9588780624759472,290,B0005_N01,False,B0005,Normal
54,1.813655325573206,,24.78078636262528,0.1086584130009618,,0.9596541932823184,289,B0005_N01,False,B0005,Normal
55,1.8144900322653943,,31.453011346336268,1.9340084969083855,,0.96036326381984,288,B0005_N01,False,B0005,Normal
56,1.8138848651905324,,24.45649537475972,0.0424381373698912,,0.9586875307415836,287,B0005_N01,False,B0005,Normal
57,1.813446489329388,,31.68804595598308,2.0067273227901867,,0.956842862548215,286,B0005_N01,False,B0005,Normal
58,1.808876427769721,,24.517951739899832,0.0291050906556399,,0.952909098737581,285,B0005_N01,False,B0005,Normal
59,1.8032888741348256,,31.4103944131937,1.948217759893692,,0.9515770819440436,284,B0005_N01,False,B0005,Normal
60,1.8035611651137164,,24.643011526800635,0.1013257134944736,,0.9475720286327732,283,B0005_N01,False,B0005,Normal
61,1.8042181307173588,,31.14409956191055,1.8767772342293445,,0.950237988079894,282,B0005_N01,False,B0005,Normal
62,1.8186962313661224,,25.393702612781965,0.1685753812747946,,0.9549007310573756,281,B0005_N01,False,B0005,Normal
63,1.8339093240781412,,23.994976152868563,-0.0036356652349987,,0.9596014756240429,280,B0005_N01,False,B0005,Normal
64,1.8490408005521357,,31.01821812578477,1.7700407374751217,,0.9632521866177968,279,B0005_N01,False,B0005,Normal
65,1.8415738159659192,,25.30174973812518,0.2779606178351698,,0.9642601081111928,278,B0005_N01,False,B0005,Normal
66,1.8319334273917096,,30.884282275179153,1.7020448043389371,,0.9662687650836316,277,B0005_N01,False,B0005,Normal
